F_BUS,T_BUS,BR_R,BR_X,BR_B,RATE_A,RATE_B,RATE_C,TAP,SHIFT,BR_STATUS,ANGMIN,ANGMAX,PF,QF,PT,QT,MU_SF,MU_ST,MU_ANGMIN,MU_ANGMAX
8155,5358,0.00037,0.0075,0.52342,2768,0,0,0,0,1,0,0,660.935581,-16.4349111,-659.532933,-15.3475635,0,0,0,0
5362,5361,0.00018,0.01755,0,646,0,0,1,0,1,0,0,-100.524932,-5.06676964,100.541029,6.63625767,0,0,0,0
5363,5361,0.00057,0.03295,0,282,0,0,1,0,1,0,0,10.3999998,2.15939198,-10.3994341,-2.12669001,0,0,0,0
5364,5361,0.00014,0.00948,0,798,0,0,1,0,1,0,0,213.33,12.4674045,-213.273814,-8.66283445,0,0,0,0
5365,5361,0.00026,0.01973,0,787,0,0,1,0,1,0,0,213.33,12.5720307,-213.225824,-4.66668419,0,0,0,0
5366,5361,0.00038,0.02244,0,795,0,0,1,0,1,0,0,213.33,12.179278,-213.17785,-3.19442946,0,0,0,0
5367,5361,0.00031,0.02178,0,809,0,0,1,0,1,0,0,213.33,12.638583,-213.205831,-3.91472343,0,0,0,0
5368,5361,0.00022,0.01449,0,798,0,0,1,0,1,0,0,213.33,11.322141,-213.241821,-5.51436682,0,0,0,0
5369,5361,0.00041,0.02362,0,796,0,0,1,0,1,0,0,213.33,12.4169725,-213.165862,-2.961021,0,0,0,0
5373,5433,0.0024,0.01407,0.00702,263.55,0,0,0,0,1,0,0,-119.227521,-44.7974384,119.580394,46.0867749,0,0,0,0
5385,5374,0.00128,0.00939,0.00532,409,0,0,0,0,1,0,0,233.948893,-63.1685359,-233.280722,67.4704469,0,0,0,0
5385,5374,0.00128,0.00939,0.00532,409,0,0,0,0,1,0,0,233.948893,-63.1685359,-233.280722,67.4704469,0,0,0,0
5385,5374,0.00128,0.00939,0.00532,409,0,0,0,0,1,0,0,233.948893,-63.1685359,-233.280722,67.4704469,0,0,0,0
5377,5477,0.00328,0.01925,0.00961,251,0,0,0,0,1,0,0,-62.7393118,-18.6059898,62.8623802,18.2311774,0,0,0,0
5470,5378,0.00267,0.01179,0.00549,409,0,0,0,0,1,0,0,-74.2273208,-54.9437605,74.4247859,55.1805323,0,0,0,0
5379,5442,0.00383,0.02248,0.01122,251,0,0,0,0,1,0,0,-57.4674175,44.8027712,57.6484623,-45.0052544,0,0,0,0
5381,5380,0.00015,0.00982,0,1057,0,0,1,0,1,0,0,-312.59044,-45.3804638,312.724063,54.1283143,0,0,0,0
5382,5380,0.00021,0.01436,0,786,0,0,1,0,1,0,0,209,-23.1999783,-208.917392,28.8487517,0,0,0,0
5383,5380,0.00023,0.01636,0,787,0,0,1,0,1,0,0,209,-23.1999782,-208.909437,29.6417186,0,0,0,0
5380,5384,0.00026,0.0059,0.51266,3146,0,0,0,0,1,0,0,857.213135,15.0886925,-855.519012,-34.4229992,0,0,0,0
5381,5439,0.00275,0.02093,0.01099,310,0,0,0,0,1,0,0,104.168338,16.6714854,-103.89457,-15.8118623,0,0,0,0
5381,5439,0.00275,0.02093,0.01099,310,0,0,0,0,1,0,0,104.168338,16.6714854,-103.89457,-15.8118623,0,0,0,0
5385,5384,4e-05,0.00492,0,2019,0,0,1,0,1,0,0,-951.458902,36.5195677,951.781478,3.1573305,0,0,0,0
5385,5384,4e-05,0.00492,0,2019,0,0,1,0,1,0,0,-951.458902,36.5195677,951.781478,3.1573305,0,0,0,0
5387,5429,0.00362,0.01597,0.00743,187,0,0,0,0,1,0,0,-30.9110732,3.73360775,30.9426522,-4.42311288,0,0,0,0
5469,5387,0.00095,0.00722,0.00379,310,0,0,0,0,1,0,0,165.422429,49.2876079,-165.1707,-47.7989908,0,0,0,0
5389,5388,0.00011,0.00666,0,1064,0,0,1,0,1,0,0,-322.979765,-54.6937782,323.082369,60.9059879,0,0,0,0
5388,8067,0.00062,0.01267,0.8835,2768,0,0,0,0,1,0,0,58.8135902,-10.5878878,-58.786263,-90.7529292,0,0,0,0
5389,5393,0.00709,0.04153,0.02074,251,0,0,0,0,1,0,0,73.1621317,4.1013867,-72.8305201,-4.53047621,0,0,0,0
5391,5390,0.0041,0.10984,0,65,0,0,1,0,1,0,0,-7.85249133,-0.939786375,7.85473673,0.999941302,0,0,0,0
5390,5458,0.00669,0.02948,0.01372,187,0,0,0,0,1,0,0,6.05227166,-1.15473711,-6.05012312,-0.40607434,0,0,0,0
5392,5391,0.01427,0.30897,0,50,0,0,1,0,1,0,0,-7.49,-2.12,7.4976773,2.28622678,0,0,0,0
5459,5391,0.00912,0.05206,0.00782,98,0,0,0,0,1,0,0,-0.354739302,0.453451878,0.354814026,-1.3464404,0,0,0,0
5395,5394,9e-05,0.00527,0,1163,0,0,1,0,1,0,0,711.214616,-91.7663649,-710.811266,115.384735,0,0,0,0
5399,5394,9e-05,0.01069,0,645,0,0,1,0,1,0,0,124.2,-23.8499894,-124.187505,25.3341333,0,0,0,0
5396,5395,0.00057,0.04373,0,320,0,0,1,0,1,0,0,-109.693503,8.03522452,109.7534,-3.43997429,0,0,0,0
5397,5396,0.00233,0.0652,0,168,0,0,1,0,1,0,0,55.4982646,-8.33696666,-55.4339909,10.1355263,0,0,0,0
5398,5397,0.01999,0.78238,0,21,0,0,1,0,1,0,0,0,-0,0,-0,0,0,0,0
5402,5401,0.00019,0.01369,0,1174,0,0,1,0,1,0,0,-451.536043,-36.484382,451.879135,61.2051202,0,0,0,0
5403,5401,0.00028,0.02956,0,426,0,0,1,0,1,0,0,89.3999998,38.8509691,-89.377344,-36.4591639,0,0,0,0
5404,5401,0.00027,0.01999,0,435,0,0,1,0,1,0,0,89.3999998,39.4437756,-89.3779178,-37.8088943,0,0,0,0
5405,5401,0.0003,0.02018,0,440,0,0,1,0,1,0,0,89.3999998,35.632743,-89.3761723,-34.0299511,0,0,0,0
5406,5401,0.00024,0.02866,0,433,0,0,1,0,1,0,0,89.3999991,44.7499691,-89.3796175,-42.316056,0,0,0,0
5407,5470,0.01779,0.07838,0.03648,187,0,0,0,0,1,0,0,12.2681575,2.03907813,-12.2424136,-6.13505495,0,0,0,0
5408,5421,0.00543,0.02392,0.01113,187,0,0,0,0,1,0,0,19.9951359,-67.5819545,-19.7628763,67.3180816,0,0,0,0
5409,5447,0.00189,0.01068,0.00574,251,0,0,0,0,1,0,0,-112.162503,-0.969815878,112.378634,1.55834192,0,0,0,0
5411,5410,0.00015,0.01564,0,1041,0,0,1,0,1,0,0,-315.852991,29.6927217,315.981703,-16.2723598,0,0,0,0
5410,5451,0.0004,0.0049,0.32555,2020,0,0,0,0,1,0,0,-135.349086,-31.7724714,135.412455,-5.47070984,0,0,0,0
5411,5477,0.00331,0.01942,0.0097,251,0,0,0,0,1,0,0,142.519592,43.1758139,-141.89238,-40.6211774,0,0,0,0
6316,5411,0.00833,0.03543,0.01772,187,0,0,0,0,1,0,0,60.985909,-38.6317756,-60.6159321,38.1421372,0,0,0,0
5414,5413,0.00122,0.05952,0,315,0,0,1,0,1,0,0,-38.255577,27.3654574,38.2785811,-26.2431591,0,0,0,0
5415,5413,0.00043,0.03186,0,561,0,0,1,0,1,0,0,122,-13.5399817,-121.942836,17.775425,0,0,0,0
5416,5413,0.00034,0.03222,0,559,0,0,1,0,1,0,0,122,-13.539982,-121.954787,17.8245993,0,0,0,0
5417,5413,0.00024,0.0284,0,574,0,0,1,0,1,0,0,122,-13.5399823,-121.968115,17.3129545,0,0,0,0
5418,5413,0.00058,0.02748,0,551,0,0,1,0,1,0,0,118.8,-13.1899814,-118.727022,16.6476294,0,0,0,0
5419,5413,0.00029,0.01611,0,561,0,0,1,0,1,0,0,118.8,-13.1899822,-118.763605,15.2117834,0,0,0,0
5414,5471,0.01049,0.04462,0.02231,187,0,0,0,0,1,0,0,38.255577,-27.3654574,-38.0640307,25.5451628,0,0,0,0
5423,5422,0.00234,0.09836,0,94,0,0,1,0,1,0,0,12.3999998,-1.37999603,-12.3969041,1.51012294,0,0,0,0
5424,5422,0.00826,0.16541,0,77,0,0,1,0,1,0,0,0,-0,0,-0,0,0,0,0
5432,5430,0.00343,0.02608,0.01369,310,0,0,0,0,1,0,0,88.3417041,-38.760672,-88.0642201,39.295988,0,0,0,0
5435,5471,0.01193,0.05076,0.02538,187,0,0,0,0,1,0,0,-38.8865212,-2.25693812,39.0396549,-0.0957683686,0,0,0,0
5443,5469,0.00205,0.00902,0.0042,380,0,0,0,0,1,0,0,85.3330019,8.1226446,-85.1996481,-8.00950574,0,0,0,0
5445,5444,0.0002,0.01571,0,1266,0,0,1,0,1,0,0,-396.501325,-32.1445854,396.784116,54.3578325,0,0,0,0
5470,5446,0.00445,0.01961,0.00913,187,0,0,0,0,1,0,0,31.6298113,24.5453787,-31.5666964,-25.3100821,0,0,0,0
5449,5448,7e-05,0.00805,0,1267,0,0,1,0,1,0,0,-755.494629,88.7343279,755.85002,-47.8644355,0,0,0,0
5448,5479,0.00039,0.00471,0.31303,2020,0,0,0,0,1,0,0,-664.620356,31.0035082,666.153329,-47.8791522,0,0,0,0
5452,5451,0.00023,0.01073,0,960,0,0,1,0,1,0,0,-237.708515,-33.0008379,237.822682,38.3269751,0,0,0,0
5459,5458,0.00338,0.11671,0,80,0,0,1,0,1,0,0,-6.04903698,-0.368570343,6.05012312,0.406074341,0,0,0,0
5460,5459,0.01905,0.34714,0,35,0,0,1,0,1,0,0,-14.16,-4.01,14.1972611,4.68899225,0,0,0,0
6140,5459,0.01042,0.04644,0.00681,149,0,0,0,0,1,0,0,-10.4212075,13.0156089,10.4472664,-13.681273,0,0,0,0
5459,6325,0.01669,0.07435,0.0109,149,0,0,0,0,1,0,0,-18.2407512,8.90739921,18.3026026,-9.87335041,0,0,0,0
5463,5478,0.00106,0.00601,0.00323,409,0,0,0,0,1,0,0,-171.465988,-38.024511,171.760877,39.3371515,0,0,0,0
5465,5464,8e-05,0.00976,0,1284,0,0,1,0,1,0,0,-686.459738,81.5521097,686.794702,-40.6864998,0,0,0,0
5467,5482,0.00166,0.00971,0.00485,409,0,0,0,0,1,0,0,120.254506,-123.146114,-119.815746,125.165317,0,0,0,0
5480,5479,0.00031,0.01505,0,961,0,0,1,0,1,0,0,-432.02731,-33.3539363,432.549455,58.7032181,0,0,0,0
6001,6281,0.00258,0.01473,0.00221,250,0,0,0,0,1,0,0,-20.3976164,136.48826,20.8045522,-134.428011,0,0,0,0
6001,6283,0.01462,0.03576,0.00468,98,0,0,0,0,1,0,0,22.3462201,39.7594534,-22.0921066,-39.6959114,0,0,0,0
6001,6312,0.00777,0.03462,0.00508,221,0,0,0,0,1,0,0,-105.758604,81.3280156,106.90499,-76.8250407,0,0,0,0
6002,6060,0.00991,0.05949,0.00807,98,0,0,0,0,1,0,0,29.4324179,-4.51235169,-29.3570264,4.02896177,0,0,0,0
6002,6291,0.00199,0.01285,0.00245,221,0,0,0,0,1,0,0,-19.1267238,-7.73557132,19.1339877,7.4978987,0,0,0,0
6002,6291,0.00199,0.01285,0.00245,221,0,0,0,0,1,0,0,-19.1267238,-7.73557132,19.1339877,7.4978987,0,0,0,0
6002,6332,0.00746,0.03326,0.00488,149,0,0,0,0,1,0,0,-23.6589703,10.7834943,23.7028369,-11.1531685,0,0,0,0
6004,6003,0.00026,0.01763,0,1117,0,0,1,0,1,0,0,250.36975,-34.7232744,-250.22632,44.4489223,0,0,0,0
6006,6003,0.00024,0.01241,0,788,0,0,1,0,1,0,0,212.999999,18.3222553,-212.906708,-13.4983267,0,0,0,0
6007,6003,0.00012,0.00801,0,1069,0,0,1,0,1,0,0,0,-0,0,-0,0,0,0,0
6008,6003,0.00019,0.01445,0,754,0,0,1,0,1,0,0,198.329999,21.9338739,-198.265737,-17.0465624,0,0,0,0
6009,6003,0.00033,0.02418,0,758,0,0,1,0,1,0,0,198.329999,17.9536011,-198.218985,-9.81931477,0,0,0,0
6010,6003,0.00034,0.01683,0,758,0,0,1,0,1,0,0,198.329999,15.1915934,-198.215641,-9.53088074,0,0,0,0
6003,6107,0.00065,0.00791,0.5258,2020,0,0,0,0,1,0,0,942.788892,-61.2224735,-937.849164,59.842971,0,0,0,0
6292,6003,0.0002,0.00409,0.28512,2768,0,0,0,0,1,0,0,-115.010022,-99.2427405,115.044501,66.6686358,0,0,0,0
6005,6004,0.00134,0.05853,0,200,0,0,1,0,1,0,0,-101.369361,19.8766774,101.490991,-14.5639898,0,0,0,0
6005,6004,0.00134,0.05853,0,200,0,0,1,0,1,0,0,-101.369361,19.8766774,101.490991,-14.5639898,0,0,0,0
6102,6004,0.00197,0.0205,0.06986,1400,0,0,0,0,1,0,0,456.926096,-34.7390916,-453.351732,63.8512541,0,0,0,0
6012,6005,0.00833,0.0569,0.00968,221,0,0,0,0,1,0,0,-108.199552,40.9295147,109.130966,-35.7176104,0,0,0,0
6012,6005,0.00833,0.0569,0.00968,221,0,0,0,0,1,0,0,-108.199552,40.9295147,109.130966,-35.7176104,0,0,0,0
6005,6117,0.00772,0.04984,0.00951,221,0,0,0,0,1,0,0,-45.5016049,5.14593306,45.6397013,-5.37324459,0,0,0,0
6005,6117,0.00772,0.04984,0.00951,221,0,0,0,0,1,0,0,-45.5016049,5.14593306,45.6397013,-5.37324459,0,0,0,0
6011,6068,0.00433,0.03013,0.00493,221,0,0,0,0,1,0,0,52.8394125,-8.75810289,-52.7324649,8.93048857,0,0,0,0
6163,6011,0.00329,0.02128,0.00406,221,0,0,0,0,1,0,0,77.0271707,-1.33465682,-76.8594125,1.94810289,0,0,0,0
6027,6012,0.00646,0.04503,0.00736,221,0,0,0,0,1,0,0,-100.880697,-10.3910005,101.444552,13.4461308,0,0,0,0
6027,6012,0.00646,0.04503,0.00736,221,0,0,0,0,1,0,0,-100.880697,-10.3910005,101.444552,13.4461308,0,0,0,0
6026,6013,0.00518,0.03346,0.00638,221,0,0,0,0,1,0,0,95.8713413,2.26210218,-95.4532775,-0.28533038,0,0,0,0
6013,6128,0.0055,0.033,0.00448,98,0,0,0,0,1,0,0,28.4789528,-10.2635788,-28.4345574,10.0233897,0,0,0,0
6013,6168,0.00398,0.0174,0.00265,149,0,0,0,0,1,0,0,-2.74062353,-23.5461804,2.76018664,23.3314299,0,0,0,0
6013,6225,0.0082,0.04681,0.00703,98,0,0,0,0,1,0,0,-25.1750516,7.20508959,25.2252838,-7.71097708,0,0,0,0
6014,6096,0.02367,0.05785,0.00758,98,0,0,0,0,1,0,0,23.7939341,-30.7023027,-23.4982243,30.5170257,0,0,0,0
6133,6014,0.01059,0.04636,0.00706,149,0,0,0,0,1,0,0,54.5300004,-14.3004355,-54.2467664,14.7038773,0,0,0,0
6014,6139,0.00975,0.05851,0.00794,98,0,0,0,0,1,0,0,24.9428324,14.4384254,-24.8733994,-14.9545025,0,0,0,0
6015,6112,0.0199,0.04863,0.00637,98,0,0,0,0,1,0,0,-19.1019564,23.6581084,19.2637146,-23.9962249,0,0,0,0
6236,6015,0.00985,0.04086,0.00693,149,0,0,0,0,1,0,0,66.2401987,-31.0769592,-65.7822737,32.1777159,0,0,0,0
6016,6168,0.00378,0.0263,0.0043,221,0,0,0,0,1,0,0,70.8240995,42.0876126,-70.6030961,-41.0448375,0,0,0,0
6016,6168,0.00378,0.0263,0.0043,221,0,0,0,0,1,0,0,70.8240995,42.0876126,-70.6030961,-41.0448375,0,0,0,0
6199,6016,0.00208,0.01421,0.00242,221,0,0,0,0,1,0,0,145.846416,-18.0677497,-145.460938,20.4193435,0,0,0,0
6199,6016,0.00208,0.01421,0.00242,221,0,0,0,0,1,0,0,145.846416,-18.0677497,-145.460938,20.4193435,0,0,0,0
6199,6016,0.00208,0.01421,0.00242,221,0,0,0,0,1,0,0,145.846416,-18.0677497,-145.460938,20.4193435,0,0,0,0
6016,6356,0.00315,0.01306,0.00222,400,0,0,0,0,1,0,0,118.304616,-195.423256,-116.89436,201.006774,0,0,0,0
6068,6017,0.00427,0.02759,0.00526,221,0,0,0,0,1,0,0,127.426912,-4.4525375,-126.82868,7.7096221,0,0,0,0
6068,6017,0.00427,0.02759,0.00526,221,0,0,0,0,1,0,0,127.426912,-4.4525375,-126.82868,7.7096221,0,0,0,0
6068,6017,0.00427,0.02759,0.00526,221,0,0,0,0,1,0,0,127.426912,-4.4525375,-126.82868,7.7096221,0,0,0,0
6017,6159,0.00233,0.01593,0.00271,221,0,0,0,0,1,0,0,99.0586801,-15.5762888,-98.8555306,16.6527458,0,0,0,0
6017,6159,0.00233,0.01593,0.00271,221,0,0,0,0,1,0,0,99.0586801,-15.5762888,-98.8555306,16.6527458,0,0,0,0
6017,6159,0.00233,0.01593,0.00271,221,0,0,0,0,1,0,0,99.0586801,-15.5762888,-98.8555306,16.6527458,0,0,0,0
6160,6018,0.00176,0.01201,0.00204,221,0,0,0,0,1,0,0,-112.047649,-8.09545141,112.248685,9.2413202,0,0,0,0
6160,6018,0.00176,0.01201,0.00204,221,0,0,0,0,1,0,0,-112.047649,-8.09545141,112.248685,9.2413202,0,0,0,0
6160,6018,0.00176,0.01201,0.00204,221,0,0,0,0,1,0,0,-112.047649,-8.09545141,112.248685,9.2413202,0,0,0,0
6018,6256,0.00261,0.01687,0.00322,221,0,0,0,0,1,0,0,-113.068685,-9.47465354,113.371128,11.0703607,0,0,0,0
6018,6256,0.00261,0.01687,0.00322,221,0,0,0,0,1,0,0,-113.068685,-9.47465354,113.371128,11.0703607,0,0,0,0
6018,6256,0.00261,0.01687,0.00322,221,0,0,0,0,1,0,0,-113.068685,-9.47465354,113.371128,11.0703607,0,0,0,0
6040,6019,0.0008,0.00518,0.00099,221,0,0,0,0,1,0,0,90.0445145,5.72979697,-89.9859417,-5.46052417,0,0,0,0
6040,6019,0.0008,0.00518,0.00099,221,0,0,0,0,1,0,0,90.0445145,5.72979697,-89.9859417,-5.46052417,0,0,0,0
6040,6019,0.0008,0.00518,0.00099,221,0,0,0,0,1,0,0,90.0445145,5.72979697,-89.9859417,-5.46052417,0,0,0,0
6019,6113,0.00154,0.00995,0.0019,221,0,0,0,0,1,0,0,74.8882669,14.9624014,-74.8073059,-14.6497031,0,0,0,0
6019,6113,0.00154,0.00995,0.0019,221,0,0,0,0,1,0,0,74.8882669,14.9624014,-74.8073059,-14.6497031,0,0,0,0
6019,6306,0.01058,0.02586,0.00339,98,0,0,0,0,1,0,0,26.0819854,9.35031828,-26.0084707,-9.54514531,0,0,0,0
6019,6313,0.00538,0.03672,0.00625,221,0,0,0,0,1,0,0,17.5146529,-19.8167743,-17.48141,19.3460342,0,0,0,0
6019,6313,0.00538,0.03672,0.00625,221,0,0,0,0,1,0,0,17.5146529,-19.8167743,-17.48141,19.3460342,0,0,0,0
6020,6212,0.00352,0.0146,0.00248,149,0,0,0,0,1,0,0,-76.5486461,-7.17424741,76.7289321,7.63496227,0,0,0,0
6020,6252,0.01082,0.04487,0.00761,149,0,0,0,0,1,0,0,60.0186461,2.49424741,-59.6800115,-1.96224574,0,0,0,0
6022,6021,0.00033,0.01733,0,948,0,0,1,0,1,0,0,-343.334259,-38.7801395,343.678457,56.855769,0,0,0,0
6118,6021,0.00013,0.00161,0.10699,2020,0,0,0,0,1,0,0,-277.829256,-16.4047982,277.915702,5.0337019,0,0,0,0
6021,6210,0.00053,0.00643,0.42698,2020,0,0,0,0,1,0,0,-621.594159,-61.8894709,623.36058,33.3721882,0,0,0,0
6023,6022,0.00043,0.02783,0,438,0,0,1,0,1,0,0,-264.912373,-36.1015401,265.187489,53.9072573,0,0,0,0
6315,6022,0.0043,0.03071,0.05598,443,0,0,0,0,1,0,0,-115.289443,5.41639348,115.79411,-8.20335437,0,0,0,0
6022,6350,0.00257,0.01837,0.03349,443,0,0,0,0,1,0,0,-37.6473401,-6.92376345,37.6797272,3.31567917,0,0,0,0
6120,6023,0.00776,0.03392,0.00517,221,0,0,0,0,1,0,0,-21.737268,3.02642791,21.7708854,-3.45679484,0,0,0,0
6023,6262,0.00666,0.04639,0.00758,221,0,0,0,0,1,0,0,55.125744,0.954167459,-54.9444829,-0.535433221,0,0,0,0
6023,6262,0.00666,0.04639,0.00758,221,0,0,0,0,1,0,0,55.125744,0.954167459,-54.9444829,-0.535433221,0,0,0,0
6024,6181,0.01205,0.05372,0.00788,221,0,0,0,0,1,0,0,-44.0801044,35.7492324,44.4106436,-35.1998204,0,0,0,0
6024,6219,0.004,0.02403,0.00326,300,0,0,0,0,1,0,0,-35.1159316,146.699592,35.8849244,-142.45581,0,0,0,0
6024,6330,0.00775,0.04653,0.00631,221,0,0,0,0,1,0,0,-5.79396393,90.101784,6.33083645,-87.6013718,0,0,0,0
6025,6060,0.00724,0.04134,0.00621,250,0,0,0,0,1,0,0,39.4152635,51.9061209,-39.1582806,-51.1737738,0,0,0,0
6121,6025,0.00399,0.02277,0.00342,221,0,0,0,0,1,0,0,25.1468216,-110.08197,-24.7094218,112.173374,0,0,0,0
6025,6337,0.00373,0.02598,0.00425,221,0,0,0,0,1,0,0,-27.4072624,75.3869555,27.6071778,-74.4999679,0,0,0,0
6025,6337,0.00373,0.02598,0.00425,221,0,0,0,0,1,0,0,-27.4072624,75.3869555,27.6071778,-74.4999679,0,0,0,0
6352,6025,0.00808,0.01942,0.00264,221,0,0,0,0,1,0,0,25.4325778,-112.06764,-24.5213168,113.94424,0,0,0,0
6026,6182,0.00598,0.04088,0.00695,221,0,0,0,0,1,0,0,93.45474,-11.1887829,-92.9903666,13.5715615,0,0,0,0
6236,6026,0.00321,0.02074,0.00396,221,0,0,0,0,1,0,0,106.037923,0.253507618,-105.723041,1.32834034,0,0,0,0
6236,6026,0.00321,0.02074,0.00396,221,0,0,0,0,1,0,0,106.037923,0.253507618,-105.723041,1.32834034,0,0,0,0
6027,6181,0.00709,0.0494,0.00808,300,0,0,0,0,1,0,0,136.781395,2.37200102,-135.654209,4.5378388,0,0,0,0
6126,6028,0.00239,0.01662,0.00272,221,0,0,0,0,1,0,0,15.6693344,15.9120224,-15.6585416,-16.1394555,0,0,0,0
6126,6028,0.00239,0.01662,0.00272,221,0,0,0,0,1,0,0,15.6693344,15.9120224,-15.6585416,-16.1394555,0,0,0,0
6028,6223,0.00261,0.01816,0.00297,221,0,0,0,0,1,0,0,-59.6022819,-0.434901109,59.6858858,0.686726008,0,0,0,0
6028,6223,0.00261,0.01816,0.00297,221,0,0,0,0,1,0,0,-59.6022819,-0.434901109,59.6858858,0.686726008,0,0,0,0
6028,6289,0.0098,0.05596,0.00841,98,0,0,0,0,1,0,0,47.171647,3.8687133,-46.9733611,-3.66351306,0,0,0,0
6029,6221,0.02678,0.11107,0.01885,149,0,0,0,0,1,0,0,45.8135474,-18.089741,-45.2751117,18.0702276,0,0,0,0
6329,6029,0.01886,0.07826,0.01328,149,0,0,0,0,1,0,0,53.2816969,-15.6574764,-52.7935474,16.1097411,0,0,0,0
6031,6030,0.00319,0.1363,0,124,0,0,1,0,1,0,0,-31.5234002,-2.66002666,31.5511634,3.84626908,0,0,0,0
6030,6172,0.00307,0.02195,0.04002,443,0,0,0,0,1,0,0,58.9144442,-3.38155915,-58.8226189,-0.601437039,0,0,0,0
6030,6188,0.01107,0.07911,0.14424,443,0,0,0,0,1,0,0,-15.6253658,-8.22561052,15.6486514,-8.3757023,0,0,0,0
6030,7274,0.0079,0.05646,0.10294,443,0,0,0,0,1,0,0,-74.8402418,7.76090059,75.2342683,-16.8835715,0,0,0,0
6173,6031,0.03353,0.08197,0.01073,98,0,0,0,0,1,0,0,-2.33452969,4.39422871,2.34340025,-5.60997334,0,0,0,0
6032,6207,0.01092,0.04528,0.00768,149,0,0,0,0,1,0,0,-67.7944734,-57.2266223,68.5502642,59.4666071,0,0,0,0
6217,6032,0.00379,0.02164,0.00325,98,0,0,0,0,1,0,0,-31.2870183,-46.6666794,31.3944734,46.9166223,0,0,0,0
6034,6033,0.00014,0.00944,0,1058,0,0,1,0,1,0,0,-200.592468,-94.4991455,200.653408,98.6082462,0,0,0,0
6107,6033,0.00039,0.00803,0.56039,2768,0,0,0,0,1,0,0,331.505968,78.9024069,-331.097469,-135.398812,0,0,0,0
6033,6342,0.00011,0.00135,0.0896,2020,0,0,0,0,1,0,0,130.444061,36.7905663,-130.426077,-46.8525806,0,0,0,0
6035,6034,0.0004,0.01618,0,540,0,0,1,0,1,0,0,-286.996585,-45.350776,287.300656,57.650439,0,0,0,0
6035,6034,0.0004,0.01618,0,540,0,0,1,0,1,0,0,-286.996585,-45.350776,287.300656,57.650439,0,0,0,0
6108,6034,0.00498,0.04865,0.0936,548,0,0,0,0,1,0,0,114.766561,-4.36130301,-114.190711,-0.630663493,0,0,0,0
6034,6119,0.00307,0.02194,0.04,443,0,0,0,0,1,0,0,-59.9794214,-5.80406696,60.0775408,1.97632324,0,0,0,0
6034,6255,0.00338,0.02413,0.044,443,0,0,0,0,1,0,0,-256.506972,1.35965343,258.476263,7.68755651,0,0,0,0
6034,6343,0.00082,0.00798,0.01535,548,0,0,0,0,1,0,0,56.6682608,-15.7266554,-56.6433452,14.2341567,0,0,0,0
6061,6035,0.00446,0.03049,0.00519,221,0,0,0,0,1,0,0,-90.6173192,0.699408967,90.9495755,0.997736217,0,0,0,0
6061,6035,0.00446,0.03049,0.00519,221,0,0,0,0,1,0,0,-90.6173192,0.699408967,90.9495755,0.997736217,0,0,0,0
6123,6035,0.00473,0.03056,0.00583,221,0,0,0,0,1,0,0,-78.4658946,-11.3466303,78.7368874,12.454305,0,0,0,0
6123,6035,0.00473,0.03056,0.00583,221,0,0,0,0,1,0,0,-78.4658946,-11.3466303,78.7368874,12.454305,0,0,0,0
6035,6306,0.00918,0.05241,0.00787,98,0,0,0,0,1,0,0,28.2502446,5.32746951,-28.1815293,-5.80485469,0,0,0,0
6037,6036,0.00033,0.0183,0,467,0,0,1,0,1,0,0,-264.965856,-1.63688121,265.166381,12.7568787,0,0,0,0
6037,6036,0.00033,0.0183,0,467,0,0,1,0,1,0,0,-264.965856,-1.63688121,265.166381,12.7568787,0,0,0,0
6037,6036,0.00033,0.0183,0,467,0,0,1,0,1,0,0,-264.965856,-1.63688121,265.166381,12.7568787,0,0,0,0
6036,6067,0.00172,0.01789,0.06095,750,0,0,0,0,1,0,0,-252.198432,7.98754603,253.143649,-5.24452696,0,0,0,0
6036,6142,0.00123,0.01275,0.04344,750,0,0,0,0,1,0,0,-299.504693,-2.7109623,300.45601,7.51508888,0,0,0,0
6036,6142,0.00123,0.01275,0.04344,750,0,0,0,0,1,0,0,-299.504693,-2.7109623,300.45601,7.51508888,0,0,0,0
6287,6036,0.00203,0.01984,0.03818,548,0,0,0,0,1,0,0,-79.9442503,2.42377041,80.0566461,-5.75033518,0,0,0,0
6036,6334,0.00352,0.02515,0.04586,443,0,0,0,0,1,0,0,-24.3479711,-35.0859224,24.3978752,30.0820471,0,0,0,0
6094,6037,0.00228,0.01555,0.00264,221,0,0,0,0,1,0,0,-126.330318,20.816804,126.653805,-18.9156528,0,0,0,0
6094,6037,0.00228,0.01555,0.00264,221,0,0,0,0,1,0,0,-126.330318,20.816804,126.653805,-18.9156528,0,0,0,0
6220,6037,0.00245,0.01672,0.00284,221,0,0,0,0,1,0,0,-130.987463,1.85553757,131.35332,0.313983097,0,0,0,0
6220,6037,0.00245,0.01672,0.00284,221,0,0,0,0,1,0,0,-130.987463,1.85553757,131.35332,0.313983097,0,0,0,0
6220,6037,0.00245,0.01672,0.00284,221,0,0,0,0,1,0,0,-130.987463,1.85553757,131.35332,0.313983097,0,0,0,0
6039,6038,0.00027,0.0133,0,1269,0,0,1,0,1,0,0,-572.141695,-81.2951625,572.937207,120.481491,0,0,0,0
6041,6038,0.0004,0.02009,0,296,0,0,1,0,1,0,0,-1.06915227e-08,14.8361359,0.000752952362,-14.7983194,0,0,0,0
