BUS_I,BUS_TYPE,PD,QD,GS,BS,BUS_AREA,VM,VA,BASE_KV,ZONE,VMAX,VMIN,LAM_P,LAM_Q,MU_VMAX,MU_VMIN
4182,1,22.68,6.43,0,0,4,1,-36.0266213,115,21,1.1,0.9,18.4996759,0,0,0
4183,2,0,0,0,0,4,1,-38.9301197,230,19,1.1,0.9,18.4996759,0,0,0
4184,1,0,0,0,0,4,1,-47.275923,115,19,1.1,0.9,18.4996759,0,0,0
4185,1,37.84,10.72,0,20.63,4,1,-55.508405,115,19,1.1,0.9,18.4996759,0,0,0
4186,1,37.06,10.5,0,53.8,4,1,-59.3094326,115,19,1.1,0.9,18.4996759,0,0,0
4187,1,15.06,4.27,0,0,4,1,-61.2346845,115,20,1.1,0.9,18.4996759,0,0,0
4188,1,2.97,0.84,0,0,4,1,-56.6063567,115,20,1.1,0.9,18.4996759,0,0,0
4189,1,29.89,8.47,0,0,4,1,-59.5420721,115,20,1.1,0.9,18.4996759,0,0,0
4190,1,132.46,37.53,0,0,4,1,-58.9437998,115,20,1.1,0.9,18.4996759,0,0,0
4191,1,46.43,13.16,0,0,4,1,-45.7090183,115,19,1.1,0.9,18.4996759,0,0,0
4192,2,0,0,0,0,4,1,-37.0934798,230,19,1.1,0.9,18.4996759,0,0,0
4193,1,178.22,50.5,0,0,4,1,-40.0840153,115,19,1.1,0.9,18.4996759,0,0,0
4194,2,0,0,0,0,4,1,-51.1999523,115,19,1.1,0.9,18.4996759,0,0,0
4195,2,0,0,0,0,4,1,-50.5190528,500,20,1.1,0.9,18.4996759,0,0,0
4196,1,0,0,0,0,4,1,-51.6467033,230,20,1.1,0.9,18.4996759,0,0,0
4197,1,0,0,0,4.12,4,1,-53.6919657,115,20,1.1,0.9,18.4996759,0,0,0
5003,1,113.64,32.2,0,0,5,1,-90.3301381,161,16,1.1,0.9,18.4996759,0,0,0
5004,1,11.69,3.31,0,0,5,1,-83.4805858,161,14,1.1,0.9,18.4996759,0,0,0
5005,1,8.95,2.53,0,0,5,1,-73.0873148,161,18,1.1,0.9,18.4996759,0,0,0
5006,1,100.19,28.39,0,0,5,1,-89.9576048,161,16,1.1,0.9,18.4996759,0,0,0
5007,1,72.05,20.42,0,0,5,1,-85.5280152,161,17,1.1,0.9,18.4996759,0,0,0
5008,1,7.6,2.15,0,0,5,1,-60.1609298,161,15,1.1,0.9,18.4996759,0,0,0
5009,1,62.68,17.76,0,0,5,1,-90.9907181,161,16,1.1,0.9,18.4996759,0,0,0
5010,1,133.87,37.93,0,0,5,1,-89.3506872,161,16,1.1,0.9,18.4996759,0,0,0
5011,1,7.64,2.17,0,0,5,1,-74.8781365,161,13,1.1,0.9,18.4996759,0,0,0
5012,1,81.32,23.04,0,0,5,1,-85.99729,161,17,1.1,0.9,18.4996759,0,0,0
5013,1,19.34,5.48,0,44.89,5,1,-67.2030686,161,15,1.1,0.9,18.4996759,0,0,0
5014,1,46.76,13.25,0,0,5,1,-81.7029475,161,17,1.1,0.9,18.4996759,0,0,0
5015,1,0,0,0,0,5,1,-80.8813122,500,17,1.1,0.9,18.4996759,0,0,0
5016,1,181.16,51.33,0,0,5,1,-85.4938016,161,17,1.1,0.9,18.4996759,0,0,0
5017,1,13.85,3.93,0,0,5,1,-86.7612453,161,17,1.1,0.9,18.4996759,0,0,0
5018,1,0,0,0,0,5,1,-66.865224,500,12,1.1,0.9,18.4996759,0,0,0
5019,1,0,0,0,0,5,1,-68.64165,161,12,1.1,0.9,18.4996759,0,0,0
5020,2,0,0,0,0,5,1,-65.1501321,13.8,12,1.1,0.9,18.4996759,0,0,0
5021,1,0,0,0,0,5,1,-78.346473,500,17,1.1,0.9,18.4996759,0,0,0
5022,1,140.24,39.73,0,0,5,1,-82.1407257,161,17,1.1,0.9,18.4996759,0,0,0
5023,2,0,0,0,0,5,1,-78.346473,13.8,17,1.1,0.9,18.4996759,0,0,0
5024,1,50.92,14.43,0,0,5,1,-73.1785282,161,13,1.1,0.9,18.4996759,0,0,0
5025,1,74.46,21.1,0,0,5,1,-81.4272737,161,18,1.1,0.9,18.4996759,0,0,0
5026,1,71.11,20.15,0,0,5,1,-87.0097239,161,17,1.1,0.9,18.4996759,0,0,0
5027,1,74.13,21,0,0,5,1,-87.5822367,161,17,1.1,0.9,18.4996759,0,0,0
5028,1,9.35,2.65,0,0,5,1,-88.1241277,161,17,1.1,0.9,18.4996759,0,0,0
5029,1,12.77,3.62,0,0,5,1,-72.3204297,161,13,1.1,0.9,18.4996759,0,0,0
5030,1,79.61,22.55,0,0,5,1,-85.0603433,161,12,1.1,0.9,18.4996759,0,0,0
5031,1,42.36,12,0,0,5,1,-86.9630647,161,16,1.1,0.9,18.4996759,0,0,0
5032,1,47.16,13.36,0,0,5,1,-89.0231088,161,16,1.1,0.9,18.4996759,0,0,0
5033,1,0,0,0,0,5,1,-82.6021525,500,16,1.1,0.9,18.4996759,0,0,0
5034,1,55.35,15.68,0,0,5,1,-85.0476679,161,16,1.1,0.9,18.4996759,0,0,0
5035,2,0,0,0,0,5,1,-82.6021525,13.2,16,1.1,0.9,18.4996759,0,0,0
5036,2,0,0,0,0,5,1,-82.6021525,13.2,16,1.1,0.9,18.4996759,0,0,0
5037,2,0,0,0,0,5,1,-80.4529906,13.2,16,1.1,0.9,18.4996759,0,0,0
5038,2,0,0,0,0,5,1,-80.3840619,13.2,16,1.1,0.9,18.4996759,0,0,0
5039,2,0,0,0,0,5,1,-81.6265461,13.2,16,1.1,0.9,18.4996759,0,0,0
5040,2,0,0,0,0,5,1,-79.6983096,13.2,16,1.1,0.9,18.4996759,0,0,0
5041,2,0,0,0,0,5,1,-80.5837784,13.2,16,1.1,0.9,18.4996759,0,0,0
5042,2,0,0,0,0,5,1,-80.2249956,13.2,16,1.1,0.9,18.4996759,0,0,0
5043,1,68.1,19.29,0,0,5,1,-89.550343,161,16,1.1,0.9,18.4996759,0,0,0
5044,1,17.5,4.96,0,0,5,1,-81.9986217,161,17,1.1,0.9,18.4996759,0,0,0
5045,1,0,0,0,0,5,1,-66.486473,500,18,1.1,0.9,18.4996759,0,0,0
5046,1,77.11,21.85,0,0,5,1,-68.6154807,161,18,1.1,0.9,18.4996759,0,0,0
5047,1,0,0,0,0,5,1,-79.7495041,500,17,1.1,0.9,18.4996759,0,0,0
5048,1,184.54,52.29,0,0,5,1,-83.8227514,161,17,1.1,0.9,18.4996759,0,0,0
5049,1,0,0,0,0,5,1,-80.5549839,500,16,1.1,0.9,18.4996759,0,0,0
5050,1,64.6,18.3,0,0,5,1,-84.7961834,161,16,1.1,0.9,18.4996759,0,0,0
5051,2,0,0,0,0,5,1,-79.7624968,22,16,1.1,0.9,18.4996759,0,0,0
5052,1,0,0,0,0,5,1,-84.176239,115,16,1.1,0.9,18.4996759,0,0,0
5053,1,152.78,43.29,0,0,5,1,-89.3597847,161,16,1.1,0.9,18.4996759,0,0,0
5054,1,21.17,6,0,0,5,1,-76.9723542,161,14,1.1,0.9,18.4996759,0,0,0
5055,1,0,0,0,0,5,1,-68.3651591,500,12,1.1,0.9,18.4996759,0,0,0
5056,1,40.4,11.45,0,0,5,1,-69.2120585,161,12,1.1,0.9,18.4996759,0,0,0
5057,2,0,0,0,0,5,1,-68.3651591,13.8,12,1.1,0.9,18.4996759,0,0,0
5058,2,0,0,0,0,5,1,-64.8595123,13.8,12,1.1,0.9,18.4996759,0,0,0
5059,1,0,0,0,0,5,1,-84.6411173,161,14,1.1,0.9,18.4996759,0,0,0
5060,1,0,0,0,0,5,1,-87.2221608,115,14,1.1,0.9,18.4996759,0,0,0
5061,1,0,0,0,35.42,5,1,-90.5963973,115,14,1.1,0.9,18.4996759,0,0,0
5062,1,43.74,12.39,0,0,5,1,-95.0620479,115,14,1.1,0.9,18.4996759,0,0,0
5063,1,0,0,0,0,5,1,-81.8877076,500,17,1.1,0.9,18.4996759,0,0,0
5064,1,77.07,21.84,0,0,5,1,-85.9506984,161,17,1.1,0.9,18.4996759,0,0,0
5065,2,0,0,0,0,5,1,-81.781181,13.8,17,1.1,0.9,18.4996759,0,0,0
5066,2,0,0,0,0,5,1,-81.8877076,13.8,17,1.1,0.9,18.4996759,0,0,0
5067,2,0,0,0,0,5,1,-80.3073776,13.8,17,1.1,0.9,18.4996759,0,0,0
5068,2,0,0,0,0,5,1,-80.2280673,13.8,17,1.1,0.9,18.4996759,0,0,0
5069,2,0,0,0,0,5,1,-80.1223204,13.8,17,1.1,0.9,18.4996759,0,0,0
5070,1,74.65,21.15,0,0,5,1,-89.680556,161,17,1.1,0.9,18.4996759,0,0,0
5071,1,74.11,21,0,0,5,1,-73.9443749,161,13,1.1,0.9,18.4996759,0,0,0
5072,1,72.34,20.5,0,0,5,1,-89.4661428,161,16,1.1,0.9,18.4996759,0,0,0
5073,1,8.83,2.5,0,0,5,1,-62.4513553,161,15,1.1,0.9,18.4996759,0,0,0
5074,1,31.78,9,0,0,5,1,-89.5626064,161,16,1.1,0.9,18.4996759,0,0,0
5075,1,3.96,1.12,0,0,5,1,-73.8964642,161,18,1.1,0.9,18.4996759,0,0,0
5076,1,0,0,0,0,5,1,-91.2100733,161,16,1.1,0.9,18.4996759,0,0,0
5077,1,18.49,5.24,0,81.78,5,1,-92.5680524,115,16,1.1,0.9,18.4996759,0,0,0
5078,1,66.42,18.82,0,0,5,1,-86.4637349,161,17,1.1,0.9,18.4996759,0,0,0
5079,1,38.19,10.82,0,0,5,1,-74.8770969,161,13,1.1,0.9,18.4996759,0,0,0
5080,1,37.61,10.66,0,0,5,1,-75.007237,161,13,1.1,0.9,18.4996759,0,0,0
5081,1,89.83,25.45,0,0,5,1,-72.0378362,161,13,1.1,0.9,18.4996759,0,0,0
5082,1,102.22,28.96,0,0,5,1,-89.0320732,161,17,1.1,0.9,18.4996759,0,0,0
5083,1,0,0,0,0,5,1,-83.7451662,500,16,1.1,0.9,18.4996759,0,0,0
5084,1,224.2,63.52,0,0,5,1,-87.8717379,161,16,1.1,0.9,18.4996759,0,0,0
5085,1,51.3,14.54,0,0,5,1,-89.2269961,161,17,1.1,0.9,18.4996759,0,0,0
5086,1,92.04,26.08,0,0,5,1,-88.6625803,161,17,1.1,0.9,18.4996759,0,0,0
5087,1,4.13,1.17,0,0,5,1,-83.2882746,161,14,1.1,0.9,18.4996759,0,0,0
5088,1,0,0,0,0,5,1,-78.1523511,161,18,1.1,0.9,18.4996759,0,0,0
5089,2,0,0,0,0,5,1,-78.1523511,13.8,18,1.1,0.9,18.4996759,0,0,0
5090,1,108.74,30.81,0,175,5,1,-90.327322,161,16,1.1,0.9,18.4996759,0,0,0
5091,1,5.33,1.51,0,0,5,1,-82.7103506,161,14,1.1,0.9,18.4996759,0,0,0
5092,1,17.62,4.99,0,0,5,1,-86.3864632,161,14,1.1,0.9,18.4996759,0,0,0
5093,1,47.98,13.6,0,215,5,1,-86.5761914,161,17,1.1,0.9,18.4996759,0,0,0
5094,1,2.66,0.75,0,0,5,1,-80.7161009,161,14,1.1,0.9,18.4996759,0,0,0
5095,1,32.24,9.14,0,0,5,1,-89.0577326,161,17,1.1,0.9,18.4996759,0,0,0
5096,1,61.74,17.49,0,0,5,1,-88.4864306,161,16,1.1,0.9,18.4996759,0,0,0
5097,1,82.57,23.4,0,0,5,1,-87.5051138,161,17,1.1,0.9,18.4996759,0,0,0
5098,1,156.22,44.26,0,250,5,1,-87.6936871,161,17,1.1,0.9,18.4996759,0,0,0
5099,1,67.63,19.16,0,200,5,1,-88.9188044,161,17,1.1,0.9,18.4996759,0,0,0
5100,1,22.45,6.36,0,0,5,1,-88.6918827,161,16,1.1,0.9,18.4996759,0,0,0
5101,1,22.63,6.41,0,0,5,1,-68.8582329,161,15,1.1,0.9,18.4996759,0,0,0
5102,1,0,0,0,0,5,1,-84.4390061,500,16,1.1,0.9,18.4996759,0,0,0
5103,1,234.49,66.44,0,0,5,1,-88.6540203,161,16,1.1,0.9,18.4996759,0,0,0
5104,1,79.02,22.39,0,0,5,1,-86.5906116,161,17,1.1,0.9,18.4996759,0,0,0
5105,1,105.27,29.83,0,0,5,1,-90.1222754,161,17,1.1,0.9,18.4996759,0,0,0
5106,2,0,0,0,0,5,1,-90.1222754,13.8,17,1.1,0.9,18.4996759,0,0,0
5107,2,0,0,0,0,5,1,-90.1222754,13.8,17,1.1,0.9,18.4996759,0,0,0
5108,1,40.12,11.37,0,437.23,5,1,-87.6154178,161,17,1.1,0.9,18.4996759,0,0,0
5109,1,53.98,15.29,0,0,5,1,-88.6100595,161,16,1.1,0.9,18.4996759,0,0,0
5110,1,3.44,0.97,0,0,5,1,-72.7136291,161,12,1.1,0.9,18.4996759,0,0,0
5111,1,37.24,10.55,0,0,5,1,-90.6042547,161,16,1.1,0.9,18.4996759,0,0,0
5112,1,14.25,4.04,0,0,5,1,-74.1022253,161,18,1.1,0.9,18.4996759,0,0,0
5113,1,21.58,6.11,0,0,5,1,-86.9418401,161,17,1.1,0.9,18.4996759,0,0,0
5114,1,56.95,16.13,0,0,5,1,-88.6970802,161,16,1.1,0.9,18.4996759,0,0,0
5115,1,17.73,5.02,0,0,5,1,-87.2068696,161,16,1.1,0.9,18.4996759,0,0,0
5116,1,141.56,40.11,0,0,5,1,-90.0777559,161,16,1.1,0.9,18.4996759,0,0,0
5117,1,128.28,36.35,0,0,5,1,-88.5380647,161,17,1.1,0.9,18.4996759,0,0,0
5118,1,8.65,2.45,0,0,5,1,-60.9866632,161,15,1.1,0.9,18.4996759,0,0,0
5119,1,4.4,1.25,0,0,5,1,-74.7814366,161,12,1.1,0.9,18.4996759,0,0,0
5120,1,0,0,0,0,5,1,-62.4128095,500,15,1.1,0.9,18.4996759,0,0,0
5121,1,76.66,21.72,0,30,5,1,-63.1065585,161,15,1.1,0.9,18.4996759,0,0,0
5122,1,65,18.42,0,0,5,1,-90.1946846,161,16,1.1,0.9,18.4996759,0,0,0
5123,1,0,0,0,0,5,1,-67.5278452,161,13,1.1,0.9,18.4996759,0,0,0
5124,1,26.69,7.56,0,0,5,1,-65.9207937,115,13,1.1,0.9,18.4996759,0,0,0
5125,1,67.92,19.24,0,0,5,1,-86.8694966,161,17,1.1,0.9,18.4996759,0,0,0
5126,1,173.21,49.08,0,0,5,1,-90.8615192,161,16,1.1,0.9,18.4996759,0,0,0
5127,1,3.89,1.1,0,0,5,1,-74.1799567,161,18,1.1,0.9,18.4996759,0,0,0
5128,1,90.51,25.65,0,0,5,1,-89.91816,161,16,1.1,0.9,18.4996759,0,0,0
5129,1,14.89,4.22,0,0,5,1,-65.8482333,161,18,1.1,0.9,18.4996759,0,0,0
5130,1,99.79,28.27,0,0,5,1,-89.2417105,161,16,1.1,0.9,18.4996759,0,0,0
5131,1,0,0,0,0,5,1,-66.9863551,500,13,1.1,0.9,18.4996759,0,0,0
5132,1,102.52,29.05,0,0,5,1,-69.1694935,161,13,1.1,0.9,18.4996759,0,0,0
5133,1,12.16,3.45,0,0,5,1,-73.5905613,161,18,1.1,0.9,18.4996759,0,0,0
5134,1,26.98,7.64,0,0,5,1,-64.673304,161,15,1.1,0.9,18.4996759,0,0,0
5135,1,27.59,7.82,0,0,5,1,-70.435489,161,15,1.1,0.9,18.4996759,0,0,0
5136,1,11.94,3.38,0,0,5,1,-84.1064512,161,16,1.1,0.9,18.4996759,0,0,0
5137,1,0,0,0,0,5,1,-72.9194806,500,13,1.1,0.9,18.4996759,0,0,0
5138,1,105.04,29.76,0,0,5,1,-74.2247018,161,13,1.1,0.9,18.4996759,0,0,0
5139,1,86.38,24.47,0,270,5,1,-91.1600769,161,16,1.1,0.9,18.4996759,0,0,0
5140,1,8.65,2.45,0,0,5,1,-73.7524561,161,13,1.1,0.9,18.4996759,0,0,0
5141,1,45.38,12.86,0,0,5,1,-87.4173428,161,16,1.1,0.9,18.4996759,0,0,0
5142,1,15.53,4.4,0,0,5,1,-73.7347347,161,13,1.1,0.9,18.4996759,0,0,0
5143,1,87.45,24.78,0,0,5,1,-86.6954001,161,17,1.1,0.9,18.4996759,0,0,0
5144,1,73.43,20.8,0,0,5,1,-75.363961,161,13,1.1,0.9,18.4996759,0,0,0
5145,1,117.86,33.39,0,0,5,1,-88.2469503,161,17,1.1,0.9,18.4996759,0,0,0
5146,1,90.75,25.71,0,0,5,1,-88.845248,161,16,1.1,0.9,18.4996759,0,0,0
5147,1,108.12,30.63,0,0,5,1,-90.5795738,161,16,1.1,0.9,18.4996759,0,0,0
5148,1,83.41,23.63,0,0,5,1,-90.2984908,161,17,1.1,0.9,18.4996759,0,0,0
5149,1,91.45,25.91,0,0,5,1,-90.6994397,161,16,1.1,0.9,18.4996759,0,0,0
5150,1,4.11,1.17,0,0,5,1,-73.1538879,161,12,1.1,0.9,18.4996759,0,0,0
5151,1,5.33,1.51,0,0,5,1,-76.0469788,161,18,1.1,0.9,18.4996759,0,0,0
5152,1,60.98,17.28,0,0,5,1,-89.4667817,161,16,1.1,0.9,18.4996759,0,0,0
5153,1,15.98,4.53,0,0,5,1,-79.3019797,161,12,1.1,0.9,18.4996759,0,0,0
5154,1,15.58,4.41,0,0,5,1,-77.148726,161,18,1.1,0.9,18.4996759,0,0,0
5155,1,3.71,1.05,0,0,5,1,-67.1736806,161,12,1.1,0.9,18.4996759,0,0,0
5156,1,6.22,1.76,0,0,5,1,-65.9633946,161,15,1.1,0.9,18.4996759,0,0,0
5157,1,146.63,41.55,0,0,5,1,-88.958954,161,17,1.1,0.9,18.4996759,0,0,0
5158,1,168.19,47.66,0,0,5,1,-88.8251103,161,16,1.1,0.9,18.4996759,0,0,0
5159,1,14.54,4.12,0,0,5,1,-68.3044617,161,13,1.1,0.9,18.4996759,0,0,0
5160,1,59.35,16.81,0,0,5,1,-85.5518771,161,17,1.1,0.9,18.4996759,0,0,0
5161,1,199.65,56.57,0,210,5,1,-90.360925,161,16,1.1,0.9,18.4996759,0,0,0
5162,1,6.69,1.9,0,0,5,1,-78.0230259,161,14,1.1,0.9,18.4996759,0,0,0
5163,1,15.15,4.29,0,0,5,1,-70.3104995,161,13,1.1,0.9,18.4996759,0,0,0
5164,1,0,0,0,0,5,1,-81.707133,500,17,1.1,0.9,18.4996759,0,0,0
5165,1,55.53,15.73,0,0,5,1,-84.7890529,161,17,1.1,0.9,18.4996759,0,0,0
5166,2,0,0,0,0,5,1,-79.7371494,13.8,17,1.1,0.9,18.4996759,0,0,0
5167,2,0,0,0,0,5,1,-81.6243704,13.8,17,1.1,0.9,18.4996759,0,0,0
5168,1,125.67,35.61,0,0,5,1,-91.1501408,161,16,1.1,0.9,18.4996759,0,0,0
5169,1,0,0,0,0,5,1,-70.5923005,161,15,1.1,0.9,18.4996759,0,0,0
5170,2,0,0,0,0,5,1,-68.8970616,18,15,1.1,0.9,18.4996759,0,0,0
5171,1,1.06,0.3,0,0,5,1,-81.9070195,161,14,1.1,0.9,18.4996759,0,0,0
5172,1,74.24,21.03,0,200,5,1,-83.8162336,161,12,1.1,0.9,18.4996759,0,0,0
5173,1,136.36,38.63,0,0,5,1,-89.5193794,161,16,1.1,0.9,18.4996759,0,0,0
5174,1,4.32,1.22,0,0,5,1,-80.8308284,161,14,1.1,0.9,18.4996759,0,0,0
5175,1,118.67,33.62,0,0,5,1,-86.0781699,161,17,1.1,0.9,18.4996759,0,0,0
5176,1,7.3,2.07,0,0,5,1,-70.8898752,161,12,1.1,0.9,18.4996759,0,0,0
5177,1,91.38,25.89,0,0,5,1,-88.4915708,161,17,1.1,0.9,18.4996759,0,0,0
5178,1,83.96,23.79,0,0,5,1,-89.6312263,161,16,1.1,0.9,18.4996759,0,0,0
5179,1,0,0,0,0,5,1,-77.8006436,500,14,1.1,0.9,18.4996759,0,0,0
5180,1,88.36,25.04,0,0,5,1,-79.2129603,161,14,1.1,0.9,18.4996759,0,0,0
5181,1,178.22,50.5,0,0,5,1,-90.1176184,161,16,1.1,0.9,18.4996759,0,0,0
5182,1,3.82,1.08,0,0,5,1,-73.4559718,161,13,1.1,0.9,18.4996759,0,0,0
5183,1,139.09,39.41,0,0,5,1,-91.2288607,161,16,1.1,0.9,18.4996759,0,0,0
5184,1,80.23,22.73,0,0,5,1,-89.5009574,161,17,1.1,0.9,18.4996759,0,0,0
5185,1,25.72,7.29,0,0,5,1,-84.6545163,161,17,1.1,0.9,18.4996759,0,0,0
5186,1,24.98,7.08,0,0,5,1,-86.419467,161,17,1.1,0.9,18.4996759,0,0,0
5187,1,15.41,4.37,0,0,5,1,-68.1677015,161,12,1.1,0.9,18.4996759,0,0,0
5188,1,64.82,18.37,0,0,5,1,-90.1398032,161,16,1.1,0.9,18.4996759,0,0,0
5189,1,78.84,22.34,0,0,5,1,-89.7802618,161,16,1.1,0.9,18.4996759,0,0,0
5190,1,3.38,0.96,0,0,5,1,-76.2442811,161,12,1.1,0.9,18.4996759,0,0,0
5191,1,7.58,2.15,0,60,5,1,-75.0580909,161,18,1.1,0.9,18.4996759,0,0,0
5192,1,0,0,0,0,5,1,-68.4216153,500,13,1.1,0.9,18.4996759,0,0,0
5193,1,134.77,38.19,0,0,5,1,-69.0786378,161,13,1.1,0.9,18.4996759,0,0,0
5194,1,59.01,16.72,0,0,5,1,-88.4395916,161,17,1.1,0.9,18.4996759,0,0,0
5195,1,55.26,15.66,0,0,5,1,-87.4990232,161,17,1.1,0.9,18.4996759,0,0,0
5196,1,0,0,0,0,5,1,-70.3088943,500,12,1.1,0.9,18.4996759,0,0,0
5197,1,0,0,0,0,5,1,-72.0708803,161,12,1.1,0.9,18.4996759,0,0,0
5198,2,0,0,0,0,5,1,-69.5895458,18,12,1.1,0.9,18.4996759,0,0,0
5199,1,24.33,6.89,0,0,5,1,-87.6205942,161,17,1.1,0.9,18.4996759,0,0,0
5200,1,66.35,18.8,0,0,5,1,-74.3550748,161,12,1.1,0.9,18.4996759,0,0,0
5201,1,4.81,1.36,0,0,5,1,-75.1070539,161,14,1.1,0.9,18.4996759,0,0,0
5202,1,8.64,2.45,0,0,5,1,-83.3333927,161,14,1.1,0.9,18.4996759,0,0,0
5203,1,147.01,41.65,0,0,5,1,-90.6483582,161,16,1.1,0.9,18.4996759,0,0,0
5204,1,0,0,0,0,5,1,-73.7274791,500,12,1.1,0.9,18.4996759,0,0,0
5205,1,0,0,0,0,5,1,-75.5263559,161,12,1.1,0.9,18.4996759,0,0,0
5206,2,0,0,0,0,5,1,-70.902152,13.8,12,1.1,0.9,18.4996759,0,0,0
5207,2,0,0,0,0,5,1,-72.2086699,13.8,12,1.1,0.9,18.4996759,0,0,0
5208,2,0,0,0,0,5,1,-71.816857,13.8,12,1.1,0.9,18.4996759,0,0,0
5209,1,3.59,1.02,0,0,5,1,-75.2500542,161,18,1.1,0.9,18.4996759,0,0,0
5210,1,39.64,11.23,0,0,5,1,-88.2331705,161,17,1.1,0.9,18.4996759,0,0,0
5211,1,6.91,1.96,0,0,5,1,-77.7855091,161,14,1.1,0.9,18.4996759,0,0,0
5212,1,33.89,9.6,0,0,5,1,-87.3298549,161,14,1.1,0.9,18.4996759,0,0,0
5213,1,92.1,26.09,0,0,5,1,-89.9512835,161,16,1.1,0.9,18.4996759,0,0,0
5214,1,102.1,28.93,0,0,5,1,-89.431012,161,16,1.1,0.9,18.4996759,0,0,0
5215,1,19.98,5.66,0,0,5,1,-87.8895003,161,16,1.1,0.9,18.4996759,0,0,0
5216,1,66.58,18.86,0,0,5,1,-88.120611,161,17,1.1,0.9,18.4996759,0,0,0
5217,1,100.33,28.43,0,438.77,5,1,-88.413428,161,17,1.1,0.9,18.4996759,0,0,0
5218,1,39.29,11.13,0,0,5,1,-86.1582559,161,17,1.1,0.9,18.4996759,0,0,0
5219,1,13.35,3.78,0,30.53,5,1,-87.6410687,161,14,1.1,0.9,18.4996759,0,0,0
5220,1,40.49,11.47,0,0,5,1,-86.8034918,161,17,1.1,0.9,18.4996759,0,0,0
5221,1,91.29,25.87,0,0,5,1,-71.9686571,161,13,1.1,0.9,18.4996759,0,0,0
5222,1,33.14,9.39,0,0,5,1,-86.4756145,161,14,1.1,0.9,18.4996759,0,0,0
5223,1,34.79,9.86,0,0,5,1,-78.0705075,161,14,1.1,0.9,18.4996759,0,0,0
5224,1,154.87,43.88,0,0,5,1,-90.6358984,161,16,1.1,0.9,18.4996759,0,0,0
5225,1,13.06,3.7,0,0,5,1,-88.2121591,161,16,1.1,0.9,18.4996759,0,0,0
5226,1,5.49,1.56,0,0,5,1,-66.6707878,161,15,1.1,0.9,18.4996759,0,0,0
5227,1,70.88,20.08,0,0,5,1,-90.737624,161,16,1.1,0.9,18.4996759,0,0,0
5228,1,81.2,23.01,0,0,5,1,-87.3120617,161,16,1.1,0.9,18.4996759,0,0,0
5229,1,43.94,12.45,0,0,5,1,-88.9946723,161,16,1.1,0.9,18.4996759,0,0,0
5230,1,66.37,18.81,0,0,5,1,-90.0336723,161,16,1.1,0.9,18.4996759,0,0,0
5231,1,14.93,4.23,0,0,5,1,-71.96364,161,18,1.1,0.9,18.4996759,0,0,0
5232,1,49.97,14.16,0,0,5,1,-89.3385778,161,17,1.1,0.9,18.4996759,0,0,0
5233,1,98.77,27.99,0,0,5,1,-88.9402879,161,17,1.1,0.9,18.4996759,0,0,0
5234,1,142.66,40.42,0,0,5,1,-88.3511195,161,16,1.1,0.9,18.4996759,0,0,0
5235,1,20.37,5.77,0,0,5,1,-70.169993,161,13,1.1,0.9,18.4996759,0,0,0
5236,1,0,0,0,0,5,1,-63.9154832,500,12,1.1,0.9,18.4996759,0,0,0
5237,1,0,0,0,0,5,1,-61.739245,161,12,1.1,0.9,18.4996759,0,0,0
5238,2,0,0,0,0,5,1,-62.9718217,18,12,1.1,0.9,18.4996759,0,0,0
5239,1,0,0,0,0,5,1,-62.4662098,500,18,1.1,0.9,18.4996759,0,0,0
5240,1,0,0,0,0,5,1,-64.3778661,161,18,1.1,0.9,18.4996759,0,0,0
5241,1,0,0,0,0,5,1,-65.4239393,115,18,1.1,0.9,18.4996759,0,0,0
5242,1,0,0,0,0,5,1,-65.4239393,115,18,1.1,0.9,18.4996759,0,0,0
5243,2,0,0,0,0,5,1,-60.7890191,13.8,18,1.1,0.9,18.4996759,0,0,0
5244,1,65.13,18.45,0,0,5,1,-87.1952626,161,17,1.1,0.9,18.4996759,0,0,0
5245,1,138.96,39.37,0,0,5,1,-90.1046893,161,17,1.1,0.9,18.4996759,0,0,0
5246,1,21.21,6.01,0,0,5,1,-74.2948978,161,18,1.1,0.9,18.4996759,0,0,0
5247,1,3.26,0.92,0,0,5,1,-76.1893986,161,18,1.1,0.9,18.4996759,0,0,0
5248,1,101.02,28.62,0,0,5,1,-88.3545435,161,17,1.1,0.9,18.4996759,0,0,0
5249,1,114.68,32.49,0,0,5,1,-83.8202758,161,17,1.1,0.9,18.4996759,0,0,0
5250,1,165.09,46.77,0,0,5,1,-87.6085058,161,16,1.1,0.9,18.4996759,0,0,0
5251,1,123.12,34.88,0,0,5,1,-89.1073661,161,17,1.1,0.9,18.4996759,0,0,0
5252,1,80.8,22.89,0,0,5,1,-90.6448719,161,16,1.1,0.9,18.4996759,0,0,0
5253,1,126.68,35.89,0,0,5,1,-88.6418039,161,17,1.1,0.9,18.4996759,0,0,0
5254,1,82.94,23.5,0,0,5,1,-87.744081,161,17,1.1,0.9,18.4996759,0,0,0
5255,1,9.43,2.67,0,0,5,1,-75.0725809,161,12,1.1,0.9,18.4996759,0,0,0
5256,1,1.3,0.37,0,0,5,1,-84.5820634,161,14,1.1,0.9,18.4996759,0,0,0
5257,1,9.9,2.8,0,0,5,1,-83.8972544,161,14,1.1,0.9,18.4996759,0,0,0
5258,1,100.19,28.39,0,0,5,1,-89.4824753,161,16,1.1,0.9,18.4996759,0,0,0
